Production_ID,Date,Shift,Machine_ID,Operator_ID,Production_Line,Planned_Time_mins,Downtime_Minutes,Operating_Time_mins,Total_Pieces,Defective_Pieces,Ideal_Cycle_Time_mins_per_piece,Failure_Flag,Failure_ID,Air_Temperature_K,Process_Temperature_K,Humidity_Percentage,Energy_Consumption_kWh,Target_Production,Actual_Production,Overtime_Minutes
PROD02386,2024-08-01,Morning,M009,OP015,Line 3,480,9,471,1043,20,0.4,0,F000,296.77,311.31,56.4,29.02,1080,1043,7
PROD02387,2024-08-01,Afternoon,M009,OP012,Line 3,480,7,473,1058,21,0.4,0,F000,305.86,315.48,73.9,43.55,1080,1058,4
PROD02388,2024-08-01,Night,M009,OP008,Line 3,480,5,475,1056,31,0.4,0,F000,302.05,313.36,67.4,28.28,1080,1056,4
PROD02389,2024-08-07,Morning,M009,OP007,Line 3,480,6,474,1144,22,0.4,0,F000,305.28,313.74,43.7,30.38,1080,1144,0
PROD02390,2024-08-07,Afternoon,M009,OP006,Line 3,480,7,473,1011,20,0.4,0,F000,298.42,307.25,58.3,37.51,1080,1011,13
PROD02391,2024-08-07,Night,M009,OP005,Line 3,480,10,470,992,29,0.4,0,F000,298.69,309.44,57.4,42.13,1080,992,17
PROD02392,2024-08-17,Morning,M009,OP008,Line 3,480,2,478,1093,21,0.4,0,F000,300.53,314.98,61.5,40.72,1080,1093,0
PROD02393,2024-08-17,Afternoon,M009,OP014,Line 3,480,5,475,1049,20,0.4,0,F000,302.89,314.74,60.1,32.8,1080,1049,6
PROD02394,2024-08-17,Night,M009,OP009,Line 3,480,1,479,1076,32,0.4,0,F000,299.87,309.32,46.7,35.63,1080,1076,0
PROD02395,2024-08-19,Morning,M009,OP020,Line 3,480,10,470,1032,20,0.4,0,F000,298.1,308.08,38.3,39.81,1080,1032,9
PROD02396,2024-08-19,Afternoon,M009,OP004,Line 3,480,2,478,980,19,0.4,0,F000,297.92,306.01,41.5,31.21,1080,980,20
PROD02397,2024-08-19,Night,M009,OP016,Line 3,480,8,472,1097,32,0.4,0,F000,305.92,314.61,66.5,33.52,1080,1097,0
PROD02398,2024-08-21,Morning,M009,OP010,Line 3,480,14,466,1094,21,0.4,0,F000,297.78,307.57,57.5,40.91,1080,1094,0
PROD02399,2024-08-21,Afternoon,M009,OP001,Line 3,480,18,462,1063,21,0.4,0,F000,299.7,310.54,61.6,46.49,1080,1063,3
PROD02400,2024-08-21,Night,M009,OP019,Line 3,480,6,474,1143,34,0.4,0,F000,298.48,308.92,72.3,28.33,1080,1143,0
PROD02401,2024-08-26,Morning,M009,OP014,Line 3,480,12,468,982,19,0.4,0,F000,302.4,313.57,39.9,42.09,1080,982,19
PROD02402,2024-08-26,Afternoon,M009,OP002,Line 3,480,2,478,1008,20,0.4,0,F000,298.03,308.22,50.8,32.69,1080,1008,14
PROD02403,2024-08-26,Night,M009,OP007,Line 3,480,13,467,982,29,0.4,0,F000,296.46,306.34,58.5,28.26,1080,982,19
PROD02404,2024-08-27,Morning,M009,OP016,Line 3,480,17,463,1057,21,0.4,0,F000,292.46,306.7,54.5,39.06,1080,1057,4
PROD02405,2024-08-27,Afternoon,M009,OP008,Line 3,480,9,471,1030,20,0.4,0,F000,298.41,309.24,46.0,28.1,1080,1030,10
PROD02406,2024-08-27,Night,M009,OP013,Line 3,480,6,474,1063,31,0.4,0,F000,298.18,312.14,71.3,36.3,1080,1063,3
PROD02407,2024-08-30,Morning,M009,OP013,Line 3,480,3,477,1055,21,0.4,0,F000,298.43,307.96,57.7,43.41,1080,1055,5
PROD02408,2024-08-30,Afternoon,M009,OP009,Line 3,480,9,471,1036,20,0.4,0,F000,300.1,313.41,60.6,37.13,1080,1036,8
PROD02409,2024-08-30,Night,M009,OP011,Line 3,480,5,475,982,29,0.4,0,F000,301.25,314.8,67.6,34.21,1080,982,19
PROD02410,2024-09-02,Morning,M009,OP009,Line 3,480,10,470,1159,23,0.4,0,F000,305.8,319.62,66.3,32.84,1080,1159,0
PROD02411,2024-09-02,Afternoon,M009,OP003,Line 3,480,6,474,1000,20,0.4,0,F000,296.36,308.37,47.0,42.68,1080,1000,16
PROD02412,2024-09-02,Night,M009,OP007,Line 3,480,6,474,1047,31,0.4,0,F000,299.22,312.39,38.3,41.28,1080,1047,6
PROD02413,2024-09-04,Morning,M009,OP001,Line 3,480,3,477,1030,20,0.4,0,F000,300.66,312.28,58.6,34.15,1080,1030,10
PROD02414,2024-09-04,Afternoon,M009,OP002,Line 3,480,8,472,1024,20,0.4,0,F000,296.75,307.84,61.0,36.0,1080,1024,11
PROD02415,2024-09-04,Night,M009,OP003,Line 3,480,12,468,1059,31,0.4,0,F000,304.47,316.22,73.6,29.1,1080,1059,4
PROD02416,2024-09-06,Morning,M009,OP001,Line 3,480,15,465,1002,20,0.4,0,F000,301.76,312.79,56.4,30.58,1080,1002,15
PROD02417,06-09-2024,Afternoon,M009,OP015,Line 3,480,8,472,1077,21,0.4,0,F000,303.39,314.23,56.0,35.94,1080,1077,0
PROD02418,2024-09-06,Night,M009,OP007,Line 3,480,6,474,1082,32,0.4,0,F000,302.38,316.24,40.7,36.19,1080,1082,0
PROD02419,2024-09-09,Morning,M009,OP002,Line 3,480,12,468,973,19,0.4,0,F000,301.76,314.96,35.5,28.07,1080,973,21
PROD02420,2024-09-09,Afternoon,M009,OP011,Line 3,480,7,473,1144,22,0.4,0,F000,299.33,314.17,62.7,34.31,1080,1144,0
PROD02421,2024-09-09,Night,M009,OP003,Line 3,480,3,477,1035,31,0.4,0,F000,302.05,311.12,51.1,37.4,1080,1035,9
PROD02422,2024-09-13,Morning,M009,OP007,Line 3,480,11,469,1073,21,0.4,0,F000,301.4,309.53,74.3,35.42,1080,1073,1
PROD02423,2024-09-13,Afternoon,M009,OP006,Line 3,480,7,473,995,19,0.4,0,F000,301.46,309.68,47.8,44.83,1080,995,17
PROD02424,2024-09-13,Night,M009,OP002,Line 3,480,2,478,1056,31,0.4,0,F000,298.07,310.66,38.8,41.12,1080,1056,4
PROD02425,2024-09-20,Morning,M009,OP017,Line 3,480,3,477,1019,20,0.4,0,F000,297.99,310.02,42.7,40.62,1080,1019,12
PROD02426,2024-09-20,Afternoon,M009,OP014,Line 3,480,17,463,1105,22,0.4,0,F000,299.56,308.67,64.3,32.22,1080,1105,0
PROD02427,2024-09-20,Night,M009,OP006,Line 3,480,5,475,1017,30,0.4,0,F000,301.19,314.6,46.9,36.56,1080,1017,12
PROD02428,2024-09-21,Morning,M009,OP012,Line 3,480,7,473,1055,21,0.4,0,F000,302.79,312.66,64.8,42.08,1080,1055,5
PROD02429,2024-09-21,Afternoon,M009,OP012,Line 3,480,11,469,1087,21,0.4,0,F000,293.58,307.33,46.1,38.73,1080,1087,0
PROD02430,2024-09-21,Night,M009,OP013,Line 3,480,7,473,1015,30,0.4,0,F000,301.08,311.91,66.0,34.26,1080,1015,13
PROD02431,2024-09-28,Morning,M009,OP008,Line 3,480,6,474,1135,22,0.4,0,F000,298.97,310.39,70.9,46.69,1080,1135,0
PROD02432,2024-09-28,Afternoon,M009,OP012,Line 3,480,7,473,1093,21,0.4,0,F000,299.57,310.49,47.0,32.97,1080,1093,0
PROD02433,2024-09-28,Night,M009,OP014,Line 3,480,6,474,1088,32,0.4,0,F000,298.3,309.39,74.7,33.1,1080,1088,0
PROD02434,2024-09-30,Morning,M009,OP019,Line 3,480,10,470,1031,20,0.4,0,F000,301.8,313.73,62.9,41.25,1080,1031,9
PROD02435,2024-09-30,Afternoon,M009,OP010,Line 3,480,5,475,1023,20,0.4,0,F000,298.48,311.43,74.6,37.56,1080,1023,11
PROD02436,2024-09-30,Night,M009,OP018,Line 3,480,7,473,1000,30,0.4,0,F000,305.96,317.16,60.8,46.14,1080,1000,16
PROD02437,2024-10-02,Morning,M009,OP014,Line 3,480,5,475,1016,20,0.4,0,F000,298.34,308.64,65.0,32.66,1080,1016,12
PROD02438,2024-10-02,Afternoon,M009,OP018,Line 3,480,6,474,1080,21,0.4,0,F000,297.4,307.47,53.8,40.36,1080,1080,0
PROD02439,2024-10-02,Night,M009,OP007,Line 3,480,2,478,999,29,0.4,0,F000,302.87,314.37,39.1,45.78,1080,999,16
PROD02440,2024-10-08,Morning,M009,OP006,Line 3,480,2,478,1029,20,0.4,0,F000,296.55,308.03,43.3,30.51,1080,1029,10
PROD02441,2024-10-08,Afternoon,M009,OP005,Line 3,480,11,469,1148,22,0.4,0,F000,299.38,313.08,73.4,45.11,1080,1148,0
PROD02442,2024-10-08,Night,M009,OP019,Line 3,480,5,475,1015,30,0.4,0,F000,304.09,313.01,39.9,33.45,1080,1015,13
PROD02443,2024-10-09,Morning,M009,OP013,Line 3,480,11,469,1049,20,0.4,0,F000,301.73,315.6,64.9,46.91,1080,1049,6
PROD02444,2024-10-09,Afternoon,M009,OP019,Line 3,480,5,475,1124,22,0.4,0,F000,303.94,313.38,67.6,39.61,1080,1124,0
PROD02445,2024-10-09,Night,M009,OP004,Line 3,480,8,472,1147,34,0.4,0,F000,303.0,315.01,55.2,40.77,1080,1147,0
PROD02446,2024-10-14,Morning,M009,OP001,Line 3,480,6,474,1155,23,0.4,0,F000,300.21,313.24,57.7,29.48,1080,1155,0
PROD02447,2024-10-14,Afternoon,M009,OP019,Line 3,480,14,466,999,19,0.4,0,F000,298.07,306.3,73.2,29.44,1080,999,16
PROD02448,2024-10-14,Night,M009,OP003,Line 3,480,6,474,1116,33,0.4,0,F000,303.58,315.55,45.9,39.31,1080,1116,0
PROD02449,2024-10-19,morning,M009,OP009,Line 3,480,4,476,1172,23,0.4,0,F000,301.44,312.37,54.3,43.71,1080,1172,0
PROD02450,2024-10-19,Afternoon,M009,OP003,Line 3,480,3,477,986,19,0.4,0,F000,306.55,318.49,66.9,33.15,1080,986,18
PROD02451,2024-10-19,Night,M009,OP019,Line 3,480,7,473,1012,30,0.4,0,F000,302.04,313.85,39.1,27.88,1080,1012,13
PROD02452,2024-10-26,Morning,M009,OP002,Line 3,480,2,478,984,19,0.4,0,F000,301.02,314.96,61.2,46.3,1080,984,19
PROD02453,2024-10-26,Afternoon,M009,OP020,Line 3,480,8,472,1144,22,0.4,0,F000,304.13,314.96,56.8,28.34,1080,1144,0
PROD02454,2024-10-26,Night,M009,OP011,Line 3,480,4,476,1005,30,0.4,0,F000,294.55,309.23,65.8,32.96,1080,1005,15
PROD02455,2024-10-29,Morning,M009,OP004,Line 3,480,5,475,1004,20,0.4,0,F000,302.45,310.97,37.5,37.27,1080,1004,15
PROD02456,2024-10-29,Afternoon,M009,OP016,Line 3,480,15,465,1069,21,0.4,0,F000,300.97,310.41,56.7,28.45,1080,1069,2
PROD02457,2024-10-29,Night,M009,OP001,Line 3,480,10,470,980,29,0.4,0,F000,297.98,306.93,63.2,38.95,1080,980,20
PROD02458,2024-10-30,Morning,M009,OP003,Line 3,480,5,475,1066,21,0.4,0,F000,300.06,314.13,41.5,46.25,1080,1066,2
PROD02459,2024-10-30,Afternoon,M009,OP020,Line 3,480,3,477,1147,22,0.4,0,F000,295.9,306.12,71.3,46.41,1080,1147,0
PROD02460,2024-10-30,Night,M009,OP003,Line 3,480,6,474,1142,34,0.4,0,F000,301.07,311.65,50.2,44.7,1080,1142,0
PROD02461,2024-11-02,Morning,M009,OP019,Line 3,480,12,468,975,19,0.4,0,F000,303.07,315.37,39.4,46.64,1080,975,21
PROD02462,2024-11-02,Afternoon,M009,OP003,Line 3,480,4,476,1105,22,0.4,0,F000,298.26,307.09,46.4,28.78,1080,1105,0
PROD02463,2024-11-02,Night,M009,OP012,Line 3,480,4,476,986,29,0.4,0,F000,297.38,310.01,50.5,35.87,1080,986,18
PROD02464,2024-11-08,Morning,M009,OP012,Line 3,480,19,461,979,19,0.4,0,F000,298.17,310.76,64.6,44.21,1080,979,20
PROD02465,2024-11-08,Afternoon,M009,OP012,Line 3,480,10,470,976,19,0.4,0,F000,298.95,311.13,59.5,37.8,1080,976,20
PROD02466,2024-11-08,Night,M009,OP004,Line 3,480,9,471,1066,31,0.4,0,F000,296.17,311.04,58.9,46.81,1080,1066,2
PROD02467,2024-11-09,Morning,M009,OP010,Line 3,480,9,471,1111,22,0.4,0,F000,297.47,310.11,51.1,34.81,1080,1111,0
PROD02468,2024-11-09,Afternoon,M009,OP012,Line 3,480,13,467,993,19,0.4,0,F000,301.14,313.61,38.5,30.45,1080,993,17
PROD02469,2024-11-09,Night,M009,OP004,Line 3,480,1,479,1059,31,0.4,0,F000,300.64,308.94,46.8,47.9,1080,1059,4
PROD02470,2024-11-20,Morning,M009,OP002,Line 3,480,0,480,1150,23,0.4,0,F000,300.03,311.59,73.2,36.42,1080,1150,0
PROD02471,2024-11-20,Afternoon,M009,OP002,Line 3,480,7,473,1125,22,0.4,0,F000,300.24,315.02,74.2,35.81,1080,1125,0
PROD02472,2024-11-20,Night,M009,OP006,Line 3,480,18,462,1105,33,0.4,0,F000,300.18,308.88,40.4,29.91,1080,1105,0
PROD02473,2024-11-21,Morning,M009,OP005,Line 3,480,10,470,987,19,0.4,0,F000,303.02,312.0,40.7,30.42,1080,987,18
PROD02474,2024-11-21,Afternoon,M009,OP020,Line 3,480,8,472,1062,21,0.4,0,F000,296.79,310.85,56.0,34.7,1080,1062,3
PROD02475,2024-11-21,Night,M009,OP004,Line 3,480,0,480,1002,30,0.4,0,F000,299.43,310.6,67.1,32.56,1080,1002,15
PROD02476,2024-11-22,Morning,M009,OP015,Line 3,480,15,465,1021,20,0.4,0,F000,296.23,304.44,69.1,42.29,1080,1021,11
PROD02477,2024-11-22,Afternoon,M009,OP012,Line 3,480,4,476,1105,22,0.4,0,F000,294.3,302.35,72.2,33.57,1080,1105,0
PROD02478,2024-11-22,Night,M009,OP001,Line 3,480,8,472,975,29,0.4,0,F000,296.28,309.59,56.0,28.26,1080,975,21
PROD02479,2024-11-29,Morning,M009,OP005,Line 3,480,1,479,1042,20,0.4,0,F000,295.26,308.25,48.2,33.97,1080,1042,7
PROD02480,2024-11-29,Afternoon,M009,OP015,Line 3,480,7,473,1151,23,0.4,0,F000,295.43,309.94,45.5,36.94,1080,1151,0
PROD02481,2024-11-29,Night,M009,OP008,Line 3,480,14,466,980,29,0.4,0,F000,301.23,312.8,57.2,39.15,1080,980,20
PROD02482,2024-12-05,Morning,M009,OP018,Line 3,480,7,473,1152,23,0.4,0,F000,300.29,312.79,73.7,40.95,1080,1152,0
PROD02483,2024-12-05,Afternoon,M009,OP008,Line 3,480,3,477,1007,20,0.4,0,F000,300.77,313.85,63.7,32.86,1080,1007,14
PROD02484,2024-12-05,Night,M009,OP016,Line 3,480,6,474,1087,32,0.4,0,F000,304.34,314.57,48.3,34.11,1080,1087,0
PROD02485,2024-12-07,Morning,M009,OP020,Line 3,480,8,472,1028,20,0.4,0,F000,300.43,310.38,58.0,42.16,1080,1028,10
PROD02486,2024-12-07,Afternoon,M009,OP014,Line 3,480,8,472,977,19,0.4,0,F000,296.26,306.35,70.8,37.9,1080,977,20
PROD02487,2024-12-07,Night,M009,OP005,Line 3,480,111,369,816,106,0.4,1,F001,300.19,310.1,52.8,23.63,1080,816,52
PROD02488,2024-12-16,Morning,M009,OP005,Line 3,480,3,477,1022,20,0.4,0,F000,303.29,315.94,37.8,39.55,1080,1022,11
PROD02489,2024-12-16,Afternoon,M009,OP009,Line 3,480,9,471,1067,21,0.4,0,F000,301.64,313.95,41.4,39.62,1080,1067,2
PROD02490,2024-12-16,Night,M009,OP010,Line 3,480,11,469,1060,31,0.4,0,F000,304.52,318.89,47.9,44.58,1080,1060,4
PROD02491,2024-12-17,Morning,M009,OP005,Line 3,480,4,476,1004,20,0.4,0,F000,299.99,311.58,65.7,33.25,1080,1004,15
PROD02492,2024-12-17,Afternoon,M009,OP011,Line 3,480,10,470,1031,20,0.4,0,F000,302.07,316.67,50.9,29.68,1080,1031,9
PROD02493,2024-12-17,Night,M009,OP012,Line 3,480,13,467,1072,32,0.4,0,F000,301.83,313.32,67.4,27.68,1080,1072,1
PROD02494,2024-12-19,Morning,M009,OP010,Line 3,480,4,476,1130,22,0.4,0,F000,300.33,309.88,40.8,43.6,1080,1130,0
PROD02495,2024-12-19,Afternoon,M009,OP005,Line 3,480,15,465,1120,22,0.4,0,F000,298.37,312.04,56.0,31.68,1080,1120,0
PROD02496,2024-12-19,Night,M009,OP010,Line 3,480,6,474,1153,34,0.4,0,F000,303.35,316.18,59.0,36.45,1080,1153,0
PROD02497,2024-12-23,Morning,M009,OP008,Line 3,480,9,471,1131,22,0.4,0,F000,301.26,312.51,72.1,31.03,1080,1131,0
PROD02498,2024-12-23,Afternoon,M009,OP005,Line 3,480,14,466,1031,20,0.4,0,F000,300.21,309.68,69.3,43.56,1080,1031,9
PROD02499,2024-12-23,Night,M009,OP012,Line 3,480,11,469,1154,34,0.4,0,F000,301.57,310.67,36.8,37.96,1080,1154,0
PROD02500,2024-12-24,Morning,M009,OP008,Line 3,480,99,381,796,119,0.4,1,F002,301.5,310.24,44.6,27.35,1080,796,56
PROD02501,2024-12-24,Afternoon,M009,OP005,Line 3,480,7,473,1090,21,0.4,0,F000,304.32,313.61,58.3,34.39,1080,1090,0
PROD02502,2024-12-24,Night,M009,OP012,Line 3,480,5,475,1117,33,0.4,0,F000,300.06,312.8,63.0,29.06,1080,1117,0
PROD02503,2024-12-26,Morning,M009,OP007,Line 3,480,5,475,1120,22,0.4,0,F000,296.33,310.62,44.1,33.45,1080,1120,0
PROD02504,2024-12-26,Afternoon,M009,OP003,Line 3,480,4,476,1170,23,0.4,0,F000,298.0,310.56,53.7,45.99,1080,1170,0
PROD02505,2024-12-26,Night,M009,OP012,Line 3,480,6,474,1060,31,0.4,0,F000,299.47,307.56,64.6,39.91,1080,1060,4
PROD02506,2024-12-28,Morning,M009,OP014,Line 3,480,9,471,1147,22,0.4,0,F000,302.19,316.63,61.8,46.71,1080,1147,0
PROD02507,2024-12-28,Afternoon,M009,OP018,Line 3,480,5,475,1042,20,0.4,0,F000,297.65,310.97,37.7,28.31,1080,1042,7
PROD02508,2024-12-28,Night,M009,OP002,Line 3,480,10,470,1027,30,0.4,0,F000,296.36,308.19,51.3,29.04,1080,1027,10
PROD02509,2024-12-31,Morning,M009,OP014,Line 3,480,4,476,1112,22,0.4,0,F000,296.74,309.5,52.7,35.5,1080,1112,0
PROD02510,2024-12-31,Afternoon,M009,OP005,Line 3,480,4,476,1006,20,0.4,0,F000,302.67,315.46,39.9,34.86,1080,1006,14
PROD02511,2024-12-31,Night,M009,OP020,Line 3,480,9,471,1109,33,0.4,0,F000,298.27,307.81,54.9,29.27,1080,1109,0
PROD02512,2024-01-13,Morning,M010,OP014,Line 3,480,10,470,601,12,0.75,0,F000,297.71,305.86,51.3,30.2,576,601,0
PROD02513,2024-01-13,Afternoon,M010,OP005,Line 3,480,17,463,549,10,0.75,0,F000,294.88,308.89,40.7,40.29,576,549,10
PROD02514,2024-01-13,Night,M010,OP020,Line 3,480,13,467,585,17,0.75,0,F000,304.62,313.88,72.8,41.85,576,585,0
PROD02515,2024-01-17,Morning,M010,OP012,Line 3,480,11,469,539,10,0.75,0,F000,304.32,312.83,58.0,33.45,576,539,13
PROD02516,2024-01-17,Afternoon,M010,OP001,Line 3,480,4,476,604,12,0.75,0,F000,295.81,305.86,54.7,38.75,576,604,0
PROD02517,2024-01-17,Night,M010,OP002,Line 3,480,5,475,572,17,0.75,0,F000,294.59,303.55,39.6,38.08,576,572,1
PROD02518,2024-01-18,Morning,M010,OP005,Line 3,480,4,476,589,11,0.75,0,F000,297.57,309.28,38.7,36.81,576,589,0
PROD02519,2024-01-18,Afternoon,M010,OP013,Line 3,480,4,476,589,11,0.75,0,F000,303.38,317.87,62.9,33.15,576,589,0
PROD02520,2024-01-18,Night,M010,OP017,Line 3,480,11,469,559,16,0.75,0,F000,296.86,307.63,51.3,31.76,576,559,6
PROD02521,2024-01-24,Morning,M010,OP017,Line 3,480,0,480,532,10,0.75,0,F000,303.44,312.5,67.9,44.82,576,532,16
PROD02522,2024-01-24,Afternoon,M010,OP007,Line 3,480,15,465,521,10,0.75,0,F000,304.07,317.79,65.9,44.14,576,521,20
PROD02523,2024-01-24,Night,M010,OP003,Line 3,480,7,473,578,17,0.75,0,F000,305.25,314.41,74.1,38.33,576,578,0
PROD02524,2024-01-25,Morning,M010,OP020,Line 3,480,6,474,609,12,0.75,0,F000,300.76,313.24,45.1,45.88,576,609,0
PROD02525,2024-01-25,Afternoon,M010,OP012,Line 3,480,8,472,555,11,0.75,0,F000,296.6,310.44,39.5,31.32,576,555,7
PROD02526,2024-01-25,Night,M010,OP001,Line 3,480,3,477,582,17,0.75,0,F000,301.89,311.4,37.0,40.86,576,582,0
PROD02527,2024-02-07,Morning,M010,OP017,Line 3,480,58,422,471,57,0.75,1,F003,303.84,318.1,60.7,34.64,576,471,39
PROD02528,2024-02-07,Afternoon,M010,OP002,Line 3,480,8,472,596,11,0.75,0,F000,297.2,310.35,46.4,40.15,576,596,0
PROD02529,2024-02-07,Night,M010,OP004,Line 3,480,2,478,566,16,0.75,0,F000,302.15,314.96,68.3,31.72,576,566,3
PROD02530,2024-02-12,Morning,M010,OP001,Line 3,480,9,471,565,11,0.75,0,F000,298.31,309.52,49.1,28.53,576,565,4
PROD02531,2024-02-12,Afternoon,M010,OP020,Line 3,480,6,474,618,12,0.75,0,F000,297.6,309.01,67.6,38.54,576,618,0
PROD02532,2024-02-12,Night,M010,OP004,Line 3,480,57,423,525,67,0.75,1,F004,302.22,314.46,62.8,36.67,576,525,19
PROD02533,2024-02-13,Morning,M010,OP013,Line 3,480,3,477,577,11,0.75,0,F000,293.52,305.14,51.9,29.56,576,577,0
PROD02534,2024-02-13,Afternoon,M010,OP002,Line 3,480,8,472,592,11,0.75,0,F000,305.41,314.82,43.0,35.78,576,592,0
PROD02535,2024-02-13,Night,M010,OP014,Line 3,480,13,467,545,16,0.75,0,F000,302.03,311.36,49.3,37.93,576,545,11
PROD02536,2024-02-16,Morning,M010,OP019,Line 3,480,10,470,571,11,0.75,0,F000,299.73,309.46,73.1,46.9,576,571,1
PROD02537,2024-02-16,Afternoon,M010,OP002,Line 3,480,7,473,546,10,0.75,0,F000,296.64,305.3,71.2,41.48,576,546,11
PROD02538,2024-02-16,Night,M010,OP007,Line 3,480,67,413,476,62,0.75,1,F003,302.85,314.69,59.2,28.87,576,476,37
PROD02539,2024-02-19,Morning,M010,OP003,Line 3,480,30,450,508,90,0.75,1,F005,302.17,313.18,57.4,38.73,576,508,25
PROD02540,2024-02-19,Afternoon,M010,OP014,Line 3,480,12,468,587,11,0.75,0,F000,304.53,313.68,40.0,37.63,576,587,0
PROD02541,2024-02-19,Night,M010,OP001,Line 3,480,96,384,467,83,0.75,1,F002,300.35,314.76,72.0,26.01,576,467,40
PROD02542,2024-02-23,Morning,M010,OP016,Line 3,480,11,469,536,10,0.75,0,F000,299.87,313.93,68.8,46.12,576,536,15
PROD02543,2024-02-23,Afternoon,M010,OP017,Line 3,480,11,469,592,11,0.75,0,F000,303.68,313.73,47.8,41.06,576,592,0
PROD02544,2024-02-23,Night,M010,OP005,Line 3,480,4,476,603,18,0.75,0,F000,303.49,311.92,52.7,29.45,576,603,0
PROD02545,2024-02-26,Morning,M010,OP015,Line 3,480,5,475,539,10,0.75,0,F000,298.42,312.64,73.6,34.69,576,539,13
PROD02546,2024-02-26,Afternoon,M010,OP019,Line 3,480,3,477,588,11,0.75,0,F000,296.9,311.4,63.5,36.34,576,588,0
PROD02547,2024-02-26,Night,M010,OP020,Line 3,480,7,473,556,16,0.75,0,F000,299.2,312.6,51.1,36.65,576,556,7
PROD02548,2024-02-28,Morning,M010,OP012,Line 3,480,10,470,569,11,0.75,0,F000,296.9,306.54,46.5,32.71,576,569,2
PROD02549,2024-02-28,Afternoon,M010,OP007,Line 3,480,15,465,596,11,0.75,0,F000,308.28,318.94,63.5,31.13,576,596,0
PROD02550,2024-02-28,Night,M010,OP001,Line 3,480,4,476,610,18,0.75,0,F000,297.02,309.08,65.4,32.67,576,610,0
PROD02551,2024-03-01,Morning,M010,OP003,Line 3,480,6,474,548,10,0.75,0,F000,298.52,311.86,48.4,43.32,576,548,10
PROD02552,2024-03-01,Afternoon,M010,OP014,Line 3,480,5,475,599,11,0.75,0,F000,297.23,305.9,37.8,41.83,576,599,0
PROD02553,2024-03-01,Night,M010,OP007,Line 3,480,24,456,540,79,0.75,1,F005,299.1,313.01,71.4,38.4,576,540,13
PROD02554,2024-03-06,Morning,M010,OP010,Line 3,480,5,475,572,11,0.75,0,F000,295.63,305.08,54.7,29.53,576,572,1
PROD02555,2024-03-06,Afternoon,M010,OP010,Line 3,480,7,473,526,10,0.75,0,F000,299.97,314.24,55.2,35.84,576,526,18
PROD02556,2024-03-06,Night,M010,OP005,Line 3,480,4,476,536,16,0.75,0,F000,302.24,316.38,38.7,47.56,576,536,15
PROD02557,2024-03-14,Morning,M010,OP006,Line 3,480,6,474,557,11,0.75,0,F000,300.3,311.05,48.3,44.69,576,557,7
PROD02558,2024-03-14,Afternoon,M010,OP005,Line 3,480,7,473,530,10,0.75,0,F000,298.37,306.39,67.4,41.29,576,530,17
PROD02559,2024-03-14,Night,M010,OP005,Line 3,480,53,427,474,75,0.75,1,F004,299.6,308.2,36.0,39.15,576,474,38
PROD02560,2024-03-15,Morning,M010,OP008,Line 3,480,3,477,624,12,0.75,0,F000,300.39,309.81,37.3,40.69,576,624,0
PROD02561,2024-03-15,Afternoon,M010,OP002,Line 3,480,6,474,588,11,0.75,0,F000,300.83,314.17,70.9,43.74,576,588,0
PROD02562,2024-03-15,Night,M010,OP010,Line 3,480,103,377,456,69,0.75,1,F001,303.97,313.61,57.1,31.91,576,456,45
PROD02563,2024-03-18,Morning,M010,OP020,Line 3,480,8,472,520,10,0.75,0,F000,291.59,301.2,63.0,33.11,576,520,21
PROD02564,2024-03-18,Afternoon,M010,OP015,Line 3,480,9,471,520,10,0.75,0,F000,298.57,311.75,37.0,32.72,576,520,21
PROD02565,2024-03-18,Night,M010,OP005,Line 3,480,2,478,605,18,0.75,0,F000,297.09,309.59,55.5,44.05,576,605,0
PROD02566,2024-03-23,Morning,M010,OP009,Line 3,480,6,474,525,10,0.75,0,F000,302.29,316.26,69.6,39.05,576,525,19
PROD02567,2024-03-23,Afternoon,M010,OP018,Line 3,480,13,467,602,12,0.75,0,F000,301.8,316.75,69.5,29.22,576,602,0
PROD02568,2024-03-23,Night,M010,OP015,Line 3,480,10,470,592,17,0.75,0,F000,298.88,306.94,59.5,37.26,576,592,0
PROD02569,2024-03-26,Morning,M010,OP014,Line 3,480,5,475,534,10,0.75,0,F000,291.7,304.93,40.6,36.12,576,534,15
PROD02570,2024-03-26,Afternoon,M010,OP004,Line 3,480,6,474,521,10,0.75,0,F000,296.85,309.95,51.2,37.33,576,521,20
PROD02571,2024-03-26,Night,M010,OP017,Line 3,480,7,473,609,18,0.75,0,F000,302.61,316.28,43.7,45.95,576,609,0
PROD02572,2024-03-28,Morning,M010,OP015,Line 3,480,10,470,515,10,0.75,0,F000,302.61,315.71,50.9,42.77,576,515,22
PROD02573,2024-03-28,Afternoon,M010,OP007,Line 3,480,4,476,537,10,0.75,0,F000,297.14,308.74,62.6,28.05,576,537,14
PROD02574,2024-03-28,Night,M010,OP020,Line 3,480,6,474,620,18,0.75,0,F000,301.45,316.38,48.0,31.46,576,620,0
PROD02575,2024-03-29,Morning,M010,OP011,Line 3,480,10,470,616,12,0.75,0,F000,302.49,314.58,67.3,38.59,576,616,0
PROD02576,2024-03-29,Afternoon,M010,OP001,Line 3,480,7,473,566,11,0.75,0,F000,300.01,311.05,74.0,44.16,576,566,3
