Product ID,Type,Factory_ID
L55359,L,Factory_C_Giza
M23040,M,Factory_A_Cairo
L55361,L,Factory_B_Alex
M23042,M,Factory_A_Cairo
L55363,L,Factory_C_Giza
L55364,L,Factory_A_Cairo
L55365,L,Factory_C_Giza
L55366,L,Factory_A_Cairo
L55367,L,Factory_B_Alex
M23048,M,Factory_C_Giza
L55369,L,Factory_C_Giza
M23050,M,Factory_C_Giza
M23051,M,Factory_A_Cairo
L55372,L,Factory_A_Cairo
L55373,L,Factory_B_Alex
L55374,L,Factory_C_Giza
L55375,L,Factory_C_Giza
L55376,L,Factory_A_Cairo
M23057,M,Factory_A_Cairo
M23058,M,Factory_B_Alex
L55379,L,Factory_B_Alex
L55380,L,Factory_A_Cairo
M23061,M,Factory_C_Giza
L55382,L,Factory_B_Alex
M23063,M,Factory_A_Cairo
L55384,L,Factory_A_Cairo
M23065,M,Factory_C_Giza
L55386,L,Factory_A_Cairo
L55387,L,Factory_A_Cairo
L55388,L,Factory_B_Alex
L55389,L,Factory_A_Cairo
H37624,H,Factory_A_Cairo
L55391,L,Factory_B_Alex
H37626,H,Factory_C_Giza
M23073,M,Factory_C_Giza
L55394,L,Factory_B_Alex
L55395,L,Factory_B_Alex
L55396,L,Factory_C_Giza
L55397,L,Factory_C_Giza
L55398,L,Factory_C_Giza
L55399,L,Factory_C_Giza
M23080,M,Factory_C_Giza
M23081,M,Factory_B_Alex
L55402,L,Factory_A_Cairo
L55403,L,Factory_C_Giza
L55404,L,Factory_C_Giza
L55405,L,Factory_A_Cairo
L55406,L,Factory_A_Cairo
M23087,M,Factory_A_Cairo
M23088,M,Factory_A_Cairo
L55409,L,Factory_A_Cairo
L55410,L,Factory_A_Cairo
L55411,L,Factory_B_Alex
L55412,L,Factory_A_Cairo
M23093,M,Factory_A_Cairo
L55414,L,Factory_B_Alex
M23095,M,Factory_A_Cairo
L55416,L,Factory_C_Giza
L55417,L,Factory_C_Giza
L55418,L,Factory_A_Cairo
L55419,L,Factory_B_Alex
L55420,L,Factory_C_Giza
M23101,M,Factory_B_Alex
M23102,M,Factory_C_Giza
H37657,H,Factory_A_Cairo
L55424,L,Factory_B_Alex
M23105,M,Factory_B_Alex
L55426,L,Factory_B_Alex
L55427,L,Factory_C_Giza
L55428,L,Factory_C_Giza
L55429,L,Factory_C_Giza
M23110,M,Factory_A_Cairo
L55431,L,Factory_C_Giza
L55432,L,Factory_A_Cairo
L55433,L,Factory_B_Alex
M23114,M,Factory_B_Alex
L55435,L,Factory_A_Cairo
H37670,H,Factory_C_Giza
M23117,M,Factory_A_Cairo
L55438,L,Factory_B_Alex
L55439,L,Factory_B_Alex
H37674,H,Factory_A_Cairo
H37675,H,Factory_C_Giza
L55442,L,Factory_C_Giza
H37677,H,Factory_A_Cairo
M23124,M,Factory_A_Cairo
H37679,H,Factory_C_Giza
L55446,L,Factory_B_Alex
L55447,L,Factory_A_Cairo
M23128,M,Factory_C_Giza
H37683,H,Factory_C_Giza
M23130,M,Factory_B_Alex
L55451,L,Factory_B_Alex
L55452,L,Factory_B_Alex
M23133,M,Factory_B_Alex
L55454,L,Factory_B_Alex
M23135,M,Factory_A_Cairo
L55456,L,Factory_C_Giza
H37691,H,Factory_A_Cairo
L55458,L,Factory_A_Cairo
L55459,L,Factory_A_Cairo
L55460,L,Factory_A_Cairo
H37695,H,Factory_A_Cairo
M23142,M,Factory_B_Alex
H37697,H,Factory_B_Alex
L55464,L,Factory_C_Giza
L55465,L,Factory_A_Cairo
M23146,M,Factory_C_Giza
L55467,L,Factory_B_Alex
M23148,M,Factory_B_Alex
L55469,L,Factory_B_Alex
M23150,M,Factory_A_Cairo
L55471,L,Factory_A_Cairo
H37706,H,Factory_B_Alex
M23153,M,Factory_C_Giza
M23154,M,Factory_C_Giza
L55475,L,Factory_B_Alex
L55476,L,Factory_C_Giza
M23157,M,Factory_B_Alex
H37712,H,Factory_C_Giza
L55479,L,Factory_B_Alex
L55480,L,Factory_C_Giza
M23161,M,Factory_A_Cairo
L55482,L,Factory_B_Alex
L55483,L,Factory_B_Alex
M23164,M,Factory_C_Giza
H37719,H,Factory_B_Alex
M23166,M,Factory_B_Alex
M23167,M,Factory_B_Alex
L55488,L,Factory_A_Cairo
M23169,M,Factory_A_Cairo
L55490,L,Factory_C_Giza
M23171,M,Factory_A_Cairo
M23172,M,Factory_C_Giza
M23173,M,Factory_A_Cairo
L55494,L,Factory_C_Giza
H37729,H,Factory_A_Cairo
L55496,L,Factory_A_Cairo
L55497,L,Factory_C_Giza
H37732,H,Factory_B_Alex
L55499,L,Factory_B_Alex
M23180,M,Factory_A_Cairo
L55501,L,Factory_C_Giza
L55502,L,Factory_B_Alex
H37737,H,Factory_C_Giza
M23184,M,Factory_B_Alex
M23185,M,Factory_C_Giza
H37740,H,Factory_A_Cairo
M23187,M,Factory_C_Giza
L55508,L,Factory_B_Alex
L55509,L,Factory_A_Cairo
L55510,L,Factory_C_Giza
M23191,M,Factory_B_Alex
L55512,L,Factory_A_Cairo
M23193,M,Factory_C_Giza
M23194,M,Factory_B_Alex
M23195,M,Factory_C_Giza
L55516,L,Factory_C_Giza
M23197,M,Factory_A_Cairo
L55518,L,Factory_A_Cairo
M23199,M,Factory_B_Alex
M23200,M,Factory_A_Cairo
L55521,L,Factory_B_Alex
L55522,L,Factory_C_Giza
H37757,H,Factory_C_Giza
L55524,L,Factory_B_Alex
H37759,H,Factory_C_Giza
L55526,L,Factory_A_Cairo
L55527,L,Factory_C_Giza
M23208,M,Factory_A_Cairo
M23209,M,Factory_B_Alex
M23210,M,Factory_B_Alex
M23211,M,Factory_C_Giza
L55532,L,Factory_C_Giza
L55533,L,Factory_A_Cairo
L55534,L,Factory_A_Cairo
L55535,L,Factory_C_Giza
M23216,M,Factory_C_Giza
L55537,L,Factory_B_Alex
L55538,L,Factory_B_Alex
M23219,M,Factory_B_Alex
L55540,L,Factory_C_Giza
L55541,L,Factory_C_Giza
L55542,L,Factory_C_Giza
L55543,L,Factory_B_Alex
L55544,L,Factory_C_Giza
M23225,M,Factory_A_Cairo
M23226,M,Factory_C_Giza
L55547,L,Factory_C_Giza
L55548,L,Factory_C_Giza
L55549,L,Factory_C_Giza
L55550,L,Factory_C_Giza
L55551,L,Factory_A_Cairo
M23232,M,Factory_A_Cairo
M23233,M,Factory_C_Giza
L55554,L,Factory_B_Alex
M23235,M,Factory_C_Giza
L55556,L,Factory_C_Giza
L55557,L,Factory_C_Giza
M23238,M,Factory_B_Alex
L55559,L,Factory_B_Alex
L55560,L,Factory_B_Alex
H37795,H,Factory_A_Cairo
L55562,L,Factory_B_Alex
M23243,M,Factory_A_Cairo
L55564,L,Factory_A_Cairo
H37799,H,Factory_B_Alex
M23246,M,Factory_B_Alex
L55567,L,Factory_B_Alex
L55568,L,Factory_A_Cairo
L55569,L,Factory_C_Giza
M23250,M,Factory_B_Alex
L55571,L,Factory_B_Alex
M23252,M,Factory_B_Alex
L55573,L,Factory_A_Cairo
M23254,M,Factory_A_Cairo
M23255,M,Factory_C_Giza
H37810,H,Factory_B_Alex
L55577,L,Factory_A_Cairo
L55578,L,Factory_C_Giza
L55579,L,Factory_B_Alex
L55580,L,Factory_A_Cairo
H37815,H,Factory_B_Alex
L55582,L,Factory_B_Alex
L55583,L,Factory_A_Cairo
L55584,L,Factory_A_Cairo
M23265,M,Factory_A_Cairo
M23266,M,Factory_B_Alex
L55587,L,Factory_B_Alex
M23268,M,Factory_C_Giza
L55589,L,Factory_B_Alex
L55590,L,Factory_A_Cairo
L55591,L,Factory_B_Alex
M23272,M,Factory_C_Giza
M23273,M,Factory_C_Giza
L55594,L,Factory_A_Cairo
M23275,M,Factory_A_Cairo
M23276,M,Factory_C_Giza
H37831,H,Factory_C_Giza
L55598,L,Factory_C_Giza
L55599,L,Factory_A_Cairo
L55600,L,Factory_C_Giza
L55601,L,Factory_C_Giza
H37836,H,Factory_A_Cairo
L55603,L,Factory_B_Alex
L55604,L,Factory_B_Alex
L55605,L,Factory_C_Giza
L55606,L,Factory_B_Alex
L55607,L,Factory_B_Alex
M23288,M,Factory_B_Alex
L55609,L,Factory_B_Alex
L55610,L,Factory_C_Giza
H37845,H,Factory_B_Alex
L55612,L,Factory_B_Alex
M23293,M,Factory_A_Cairo
M23294,M,Factory_C_Giza
M23295,M,Factory_A_Cairo
L55616,L,Factory_A_Cairo
L55617,L,Factory_C_Giza
L55618,L,Factory_B_Alex
L55619,L,Factory_A_Cairo
L55620,L,Factory_C_Giza
L55621,L,Factory_B_Alex
L55622,L,Factory_C_Giza
M23303,M,Factory_A_Cairo
M23304,M,Factory_B_Alex
M23305,M,Factory_B_Alex
L55626,L,Factory_C_Giza
L55627,L,Factory_B_Alex
L55628,L,Factory_A_Cairo
L55629,L,Factory_A_Cairo
L55630,L,Factory_A_Cairo
L55631,L,Factory_C_Giza
M23312,M,Factory_B_Alex
L55633,L,Factory_B_Alex
L55634,L,Factory_B_Alex
L55635,L,Factory_A_Cairo
L55636,L,Factory_B_Alex
L55637,L,Factory_A_Cairo
L55638,L,Factory_B_Alex
L55639,L,Factory_A_Cairo
L55640,L,Factory_B_Alex
L55641,L,Factory_C_Giza
M23322,M,Factory_C_Giza
M23323,M,Factory_A_Cairo
H37878,H,Factory_A_Cairo
M23325,M,Factory_B_Alex
L55646,L,Factory_B_Alex
L55647,L,Factory_C_Giza
H37882,H,Factory_B_Alex
M23329,M,Factory_A_Cairo
L55650,L,Factory_A_Cairo
L55651,L,Factory_A_Cairo
L55652,L,Factory_A_Cairo
M23333,M,Factory_A_Cairo
M23334,M,Factory_C_Giza
M23335,M,Factory_C_Giza
L55656,L,Factory_A_Cairo
H37891,H,Factory_B_Alex
M23338,M,Factory_A_Cairo
L55659,L,Factory_C_Giza
L55660,L,Factory_A_Cairo
M23341,M,Factory_C_Giza
L55662,L,Factory_C_Giza
L55663,L,Factory_A_Cairo
L55664,L,Factory_A_Cairo
L55665,L,Factory_B_Alex
M23346,M,Factory_C_Giza
L55667,L,Factory_B_Alex
L55668,L,Factory_A_Cairo
L55669,L,Factory_C_Giza
M23350,M,Factory_B_Alex
L55671,L,Factory_B_Alex
M23352,M,Factory_B_Alex
M23353,M,Factory_A_Cairo
L55674,L,Factory_A_Cairo
L55675,L,Factory_A_Cairo
M23356,M,Factory_C_Giza
M23357,M,Factory_A_Cairo
L55678,L,Factory_C_Giza
L55679,L,Factory_B_Alex
L55680,L,Factory_B_Alex
L55681,L,Factory_A_Cairo
H37916,H,Factory_B_Alex
L55683,L,Factory_A_Cairo
L55684,L,Factory_C_Giza
L55685,L,Factory_B_Alex
L55686,L,Factory_A_Cairo
L55687,L,Factory_B_Alex
M23368,M,Factory_B_Alex
M23369,M,Factory_A_Cairo
L55690,L,Factory_B_Alex
L55691,L,Factory_B_Alex
H37926,H,Factory_B_Alex
M23373,M,Factory_B_Alex
L55694,L,Factory_C_Giza
L55695,L,Factory_B_Alex
L55696,L,Factory_B_Alex
M23377,M,Factory_A_Cairo
M23378,M,Factory_C_Giza
L55699,L,Factory_A_Cairo
M23380,M,Factory_A_Cairo
L55701,L,Factory_A_Cairo
H37936,H,Factory_C_Giza
H37937,H,Factory_A_Cairo
L55704,L,Factory_A_Cairo
L55705,L,Factory_A_Cairo
L55706,L,Factory_B_Alex
L55707,L,Factory_A_Cairo
L55708,L,Factory_C_Giza
M23389,M,Factory_C_Giza
M23390,M,Factory_B_Alex
L55711,L,Factory_C_Giza
L55712,L,Factory_C_Giza
M23393,M,Factory_B_Alex
M23394,M,Factory_A_Cairo
L55715,L,Factory_B_Alex
M23396,M,Factory_A_Cairo
L55717,L,Factory_A_Cairo
L55718,L,Factory_C_Giza
L55719,L,Factory_B_Alex
L55720,L,Factory_C_Giza
L55721,L,Factory_C_Giza
H37956,H,Factory_A_Cairo
M23403,M,Factory_C_Giza
H37958,H,Factory_B_Alex
L55725,L,Factory_C_Giza
L55726,L,Factory_C_Giza
M23407,M,Factory_A_Cairo
L55728,L,Factory_B_Alex
L55729,L,Factory_C_Giza
L55730,L,Factory_A_Cairo
M23411,M,Factory_C_Giza
L55732,L,Factory_B_Alex
M23413,M,Factory_C_Giza
L55734,L,Factory_C_Giza
L55735,L,Factory_A_Cairo
L55736,L,Factory_C_Giza
L55737,L,Factory_A_Cairo
M23418,M,Factory_B_Alex
L55739,L,Factory_C_Giza
L55740,L,Factory_B_Alex
L55741,L,Factory_B_Alex
L55742,L,Factory_C_Giza
L55743,L,Factory_A_Cairo
M23424,M,Factory_B_Alex
L55745,L,Factory_B_Alex
M23426,M,Factory_C_Giza
L55747,L,Factory_C_Giza
L55748,L,Factory_C_Giza
L55749,L,Factory_C_Giza
H37984,H,Factory_C_Giza
L55751,L,Factory_C_Giza
M23432,M,Factory_A_Cairo
L55753,L,Factory_B_Alex
L55754,L,Factory_A_Cairo
M23435,M,Factory_A_Cairo
L55756,L,Factory_C_Giza
L55757,L,Factory_B_Alex
L55758,L,Factory_A_Cairo
M23439,M,Factory_C_Giza
L55760,L,Factory_C_Giza
M23441,M,Factory_B_Alex
M23442,M,Factory_A_Cairo
L55763,L,Factory_A_Cairo
L55764,L,Factory_A_Cairo
M23445,M,Factory_C_Giza
H38000,H,Factory_B_Alex
M23447,M,Factory_B_Alex
L55768,L,Factory_A_Cairo
M23449,M,Factory_C_Giza
L55770,L,Factory_A_Cairo
L55771,L,Factory_B_Alex
M23452,M,Factory_C_Giza
M23453,M,Factory_A_Cairo
L55774,L,Factory_A_Cairo
M23455,M,Factory_C_Giza
L55776,L,Factory_B_Alex
L55777,L,Factory_C_Giza
L55778,L,Factory_A_Cairo
L55779,L,Factory_A_Cairo
L55780,L,Factory_A_Cairo
H38015,H,Factory_A_Cairo
L55782,L,Factory_B_Alex
H38017,H,Factory_B_Alex
L55784,L,Factory_A_Cairo
L55785,L,Factory_B_Alex
M23466,M,Factory_B_Alex
L55787,L,Factory_B_Alex
L55788,L,Factory_A_Cairo
L55789,L,Factory_C_Giza
L55790,L,Factory_C_Giza
L55791,L,Factory_C_Giza
L55792,L,Factory_A_Cairo
M23473,M,Factory_B_Alex
L55794,L,Factory_B_Alex
L55795,L,Factory_A_Cairo
L55796,L,Factory_A_Cairo
L55797,L,Factory_C_Giza
L55798,L,Factory_C_Giza
H38033,H,Factory_A_Cairo
L55800,L,Factory_C_Giza
M23481,M,Factory_B_Alex
L55802,L,Factory_A_Cairo
M23483,M,Factory_A_Cairo
H38038,H,Factory_B_Alex
L55805,L,Factory_B_Alex
L55806,L,Factory_B_Alex
L55807,L,Factory_C_Giza
L55808,L,Factory_A_Cairo
H38043,H,Factory_C_Giza
L55810,L,Factory_B_Alex
H38045,H,Factory_C_Giza
L55812,L,Factory_B_Alex
L55813,L,Factory_C_Giza
L55814,L,Factory_C_Giza
L55815,L,Factory_B_Alex
L55816,L,Factory_C_Giza
L55817,L,Factory_A_Cairo
L55818,L,Factory_C_Giza
L55819,L,Factory_C_Giza
L55820,L,Factory_A_Cairo
M23501,M,Factory_B_Alex
M23502,M,Factory_A_Cairo
L55823,L,Factory_C_Giza
M23504,M,Factory_B_Alex
M23505,M,Factory_C_Giza
L55826,L,Factory_C_Giza
L55827,L,Factory_A_Cairo
M23508,M,Factory_A_Cairo
L55829,L,Factory_B_Alex
H38064,H,Factory_B_Alex
M23511,M,Factory_B_Alex
H38066,H,Factory_C_Giza
M23513,M,Factory_A_Cairo
M23514,M,Factory_A_Cairo
L55835,L,Factory_A_Cairo
M23516,M,Factory_B_Alex
L55837,L,Factory_A_Cairo
L55838,L,Factory_A_Cairo
L55839,L,Factory_A_Cairo
L55840,L,Factory_B_Alex
L55841,L,Factory_A_Cairo
L55842,L,Factory_B_Alex
L55843,L,Factory_A_Cairo
H38078,H,Factory_A_Cairo
L55845,L,Factory_A_Cairo
L55846,L,Factory_B_Alex
M23527,M,Factory_B_Alex
L55848,L,Factory_A_Cairo
M23529,M,Factory_C_Giza
L55850,L,Factory_B_Alex
L55851,L,Factory_B_Alex
L55852,L,Factory_A_Cairo
L55853,L,Factory_C_Giza
M23534,M,Factory_A_Cairo
H38089,H,Factory_B_Alex
M23536,M,Factory_B_Alex
M23537,M,Factory_A_Cairo
L55858,L,Factory_A_Cairo
L55859,L,Factory_C_Giza
L55860,L,Factory_C_Giza
L55861,L,Factory_B_Alex
M23542,M,Factory_C_Giza
L55863,L,Factory_C_Giza
L55864,L,Factory_B_Alex
H38099,H,Factory_B_Alex
M23546,M,Factory_B_Alex
M23547,M,Factory_B_Alex
L55868,L,Factory_A_Cairo
L55869,L,Factory_B_Alex
L55870,L,Factory_B_Alex
L55871,L,Factory_B_Alex
L55872,L,Factory_C_Giza
M23553,M,Factory_B_Alex
L55874,L,Factory_A_Cairo
M23555,M,Factory_A_Cairo
L55876,L,Factory_B_Alex
L55877,L,Factory_A_Cairo
H38112,H,Factory_C_Giza
M23559,M,Factory_B_Alex
M23560,M,Factory_A_Cairo
M23561,M,Factory_A_Cairo
L55882,L,Factory_B_Alex
M23563,M,Factory_A_Cairo
L55884,L,Factory_B_Alex
L55885,L,Factory_A_Cairo
L55886,L,Factory_C_Giza
L55887,L,Factory_A_Cairo
M23568,M,Factory_A_Cairo
L55889,L,Factory_B_Alex
L55890,L,Factory_A_Cairo
L55891,L,Factory_B_Alex
L55892,L,Factory_C_Giza
L55893,L,Factory_B_Alex
M23574,M,Factory_B_Alex
L55895,L,Factory_A_Cairo
M23576,M,Factory_C_Giza
L55897,L,Factory_B_Alex
L55898,L,Factory_A_Cairo
L55899,L,Factory_A_Cairo
L55900,L,Factory_B_Alex
L55901,L,Factory_A_Cairo
L55902,L,Factory_B_Alex
L55903,L,Factory_B_Alex
M23584,M,Factory_B_Alex
M23585,M,Factory_C_Giza
L55906,L,Factory_B_Alex
L55907,L,Factory_A_Cairo
M23588,M,Factory_C_Giza
L55909,L,Factory_A_Cairo
H38144,H,Factory_C_Giza
H38145,H,Factory_C_Giza
L55912,L,Factory_C_Giza
M23593,M,Factory_C_Giza
L55914,L,Factory_A_Cairo
L55915,L,Factory_B_Alex
L55916,L,Factory_A_Cairo
L55917,L,Factory_B_Alex
L55918,L,Factory_A_Cairo
H38153,H,Factory_C_Giza
M23600,M,Factory_C_Giza
L55921,L,Factory_B_Alex
L55922,L,Factory_B_Alex
H38157,H,Factory_A_Cairo
M23604,M,Factory_B_Alex
L55925,L,Factory_A_Cairo
L55926,L,Factory_B_Alex
L55927,L,Factory_B_Alex
L55928,L,Factory_B_Alex
L55929,L,Factory_C_Giza
L55930,L,Factory_C_Giza
M23611,M,Factory_A_Cairo
M23612,M,Factory_B_Alex
M23613,M,Factory_A_Cairo
L55934,L,Factory_B_Alex
M23615,M,Factory_C_Giza
L55936,L,Factory_C_Giza
L55937,L,Factory_B_Alex
M23618,M,Factory_B_Alex
M23619,M,Factory_C_Giza
M23620,M,Factory_C_Giza
L55941,L,Factory_A_Cairo
H38176,H,Factory_C_Giza
L55943,L,Factory_B_Alex
L55944,L,Factory_A_Cairo
L55945,L,Factory_B_Alex
L55946,L,Factory_A_Cairo
L55947,L,Factory_B_Alex
M23628,M,Factory_C_Giza
M23629,M,Factory_B_Alex
L55950,L,Factory_A_Cairo
L55951,L,Factory_B_Alex
L55952,L,Factory_A_Cairo
L55953,L,Factory_B_Alex
M23634,M,Factory_C_Giza
H38189,H,Factory_C_Giza
L55956,L,Factory_B_Alex
H38191,H,Factory_B_Alex
L55958,L,Factory_B_Alex
M23639,M,Factory_A_Cairo
M23640,M,Factory_B_Alex
L55961,L,Factory_B_Alex
L55962,L,Factory_A_Cairo
M23643,M,Factory_C_Giza
L55964,L,Factory_B_Alex
L55965,L,Factory_B_Alex
L55966,L,Factory_C_Giza
M23647,M,Factory_C_Giza
L55968,L,Factory_A_Cairo
L55969,L,Factory_B_Alex
L55970,L,Factory_B_Alex
M23651,M,Factory_A_Cairo
L55972,L,Factory_C_Giza
L55973,L,Factory_A_Cairo
M23654,M,Factory_C_Giza
L55975,L,Factory_A_Cairo
L55976,L,Factory_C_Giza
L55977,L,Factory_A_Cairo
L55978,L,Factory_C_Giza
L55979,L,Factory_C_Giza
L55980,L,Factory_C_Giza
L55981,L,Factory_C_Giza
L55982,L,Factory_C_Giza
L55983,L,Factory_B_Alex
M23664,M,Factory_C_Giza
M23665,M,Factory_B_Alex
L55986,L,Factory_C_Giza
M23667,M,Factory_B_Alex
L55988,L,Factory_B_Alex
L55989,L,Factory_A_Cairo
M23670,M,Factory_C_Giza
L55991,L,Factory_A_Cairo
M23672,M,Factory_A_Cairo
L55993,L,Factory_C_Giza
L55994,L,Factory_A_Cairo
H38229,H,Factory_C_Giza
M23676,M,Factory_A_Cairo
H38231,H,Factory_C_Giza
M23678,M,Factory_C_Giza
H38233,H,Factory_C_Giza
L56000,L,Factory_B_Alex
H38235,H,Factory_A_Cairo
L56002,L,Factory_B_Alex
M23683,M,Factory_A_Cairo
M23684,M,Factory_A_Cairo
M23685,M,Factory_A_Cairo
M23686,M,Factory_B_Alex
L56007,L,Factory_A_Cairo
L56008,L,Factory_B_Alex
M23689,M,Factory_C_Giza
H38244,H,Factory_A_Cairo
H38245,H,Factory_A_Cairo
L56012,L,Factory_C_Giza
L56013,L,Factory_C_Giza
L56014,L,Factory_A_Cairo
H38249,H,Factory_C_Giza
L56016,L,Factory_B_Alex
M23697,M,Factory_B_Alex
L56018,L,Factory_A_Cairo
M23699,M,Factory_B_Alex
M23700,M,Factory_B_Alex
L56021,L,Factory_A_Cairo
L56022,L,Factory_C_Giza
H38257,H,Factory_A_Cairo
H38258,H,Factory_B_Alex
M23705,M,Factory_A_Cairo
M23706,M,Factory_A_Cairo
L56027,L,Factory_B_Alex
M23708,M,Factory_B_Alex
L56029,L,Factory_A_Cairo
L56030,L,Factory_B_Alex
M23711,M,Factory_B_Alex
L56032,L,Factory_B_Alex
L56033,L,Factory_B_Alex
M23714,M,Factory_B_Alex
L56035,L,Factory_B_Alex
M23716,M,Factory_C_Giza
L56037,L,Factory_A_Cairo
L56038,L,Factory_B_Alex
L56039,L,Factory_A_Cairo
M23720,M,Factory_C_Giza
L56041,L,Factory_B_Alex
M23722,M,Factory_A_Cairo
L56043,L,Factory_B_Alex
M23724,M,Factory_B_Alex
L56045,L,Factory_B_Alex
H38280,H,Factory_B_Alex
L56047,L,Factory_B_Alex
L56048,L,Factory_B_Alex
L56049,L,Factory_B_Alex
M23730,M,Factory_C_Giza
M23731,M,Factory_C_Giza
M23732,M,Factory_B_Alex
H38287,H,Factory_B_Alex
L56054,L,Factory_C_Giza
H38289,H,Factory_C_Giza
M23736,M,Factory_C_Giza
M23737,M,Factory_B_Alex
L56058,L,Factory_A_Cairo
L56059,L,Factory_A_Cairo
L56060,L,Factory_A_Cairo
H38295,H,Factory_A_Cairo
L56062,L,Factory_B_Alex
M23743,M,Factory_A_Cairo
L56064,L,Factory_C_Giza
M23745,M,Factory_C_Giza
L56066,L,Factory_A_Cairo
L56067,L,Factory_C_Giza
M23748,M,Factory_B_Alex
M23749,M,Factory_A_Cairo
L56070,L,Factory_A_Cairo
M23751,M,Factory_B_Alex
L56072,L,Factory_C_Giza
L56073,L,Factory_B_Alex
M23754,M,Factory_B_Alex
H38309,H,Factory_C_Giza
L56076,L,Factory_B_Alex
M23757,M,Factory_C_Giza
L56078,L,Factory_C_Giza
M23759,M,Factory_B_Alex
M23760,M,Factory_C_Giza
L56081,L,Factory_B_Alex
H38316,H,Factory_C_Giza
M23763,M,Factory_A_Cairo
L56084,L,Factory_C_Giza
L56085,L,Factory_C_Giza
L56086,L,Factory_B_Alex
M23767,M,Factory_C_Giza
L56088,L,Factory_A_Cairo
L56089,L,Factory_A_Cairo
L56090,L,Factory_C_Giza
L56091,L,Factory_C_Giza
L56092,L,Factory_A_Cairo
M23773,M,Factory_B_Alex
M23774,M,Factory_A_Cairo
L56095,L,Factory_A_Cairo
L56096,L,Factory_C_Giza
M23777,M,Factory_C_Giza
L56098,L,Factory_A_Cairo
L56099,L,Factory_B_Alex
L56100,L,Factory_A_Cairo
L56101,L,Factory_A_Cairo
L56102,L,Factory_B_Alex
M23783,M,Factory_A_Cairo
H38338,H,Factory_A_Cairo
M23785,M,Factory_C_Giza
M23786,M,Factory_B_Alex
M23787,M,Factory_C_Giza
L56108,L,Factory_C_Giza
M23789,M,Factory_B_Alex
L56110,L,Factory_B_Alex
L56111,L,Factory_A_Cairo
L56112,L,Factory_C_Giza
M23793,M,Factory_B_Alex
L56114,L,Factory_C_Giza
L56115,L,Factory_C_Giza
L56116,L,Factory_B_Alex
M23797,M,Factory_A_Cairo
M23798,M,Factory_C_Giza
M23799,M,Factory_B_Alex
H38354,H,Factory_A_Cairo
M23801,M,Factory_C_Giza
L56122,L,Factory_B_Alex
M23803,M,Factory_C_Giza
L56124,L,Factory_B_Alex
L56125,L,Factory_B_Alex
M23806,M,Factory_C_Giza
M23807,M,Factory_C_Giza
M23808,M,Factory_B_Alex
L56129,L,Factory_A_Cairo
L56130,L,Factory_C_Giza
L56131,L,Factory_B_Alex
M23812,M,Factory_B_Alex
L56133,L,Factory_A_Cairo
L56134,L,Factory_A_Cairo
M23815,M,Factory_A_Cairo
L56136,L,Factory_C_Giza
L56137,L,Factory_B_Alex
M23818,M,Factory_B_Alex
L56139,L,Factory_B_Alex
L56140,L,Factory_A_Cairo
M23821,M,Factory_B_Alex
L56142,L,Factory_C_Giza
M23823,M,Factory_A_Cairo
M23824,M,Factory_A_Cairo
L56145,L,Factory_A_Cairo
L56146,L,Factory_A_Cairo
L56147,L,Factory_C_Giza
L56148,L,Factory_B_Alex
L56149,L,Factory_C_Giza
L56150,L,Factory_B_Alex
L56151,L,Factory_C_Giza
M23832,M,Factory_A_Cairo
L56153,L,Factory_A_Cairo
L56154,L,Factory_C_Giza
H38389,H,Factory_C_Giza
L56156,L,Factory_B_Alex
M23837,M,Factory_C_Giza
L56158,L,Factory_C_Giza
M23839,M,Factory_B_Alex
L56160,L,Factory_B_Alex
L56161,L,Factory_B_Alex
L56162,L,Factory_C_Giza
M23843,M,Factory_B_Alex
L56164,L,Factory_A_Cairo
L56165,L,Factory_A_Cairo
M23846,M,Factory_A_Cairo
L56167,L,Factory_C_Giza
L56168,L,Factory_A_Cairo
L56169,L,Factory_C_Giza
L56170,L,Factory_C_Giza
M23851,M,Factory_A_Cairo
H38406,H,Factory_B_Alex
M23853,M,Factory_C_Giza
M23854,M,Factory_A_Cairo
L56175,L,Factory_C_Giza
L56176,L,Factory_B_Alex
M23857,M,Factory_B_Alex
L56178,L,Factory_A_Cairo
L56179,L,Factory_C_Giza
L56180,L,Factory_C_Giza
L56181,L,Factory_C_Giza
L56182,L,Factory_C_Giza
L56183,L,Factory_A_Cairo
M23864,M,Factory_B_Alex
L56185,L,Factory_A_Cairo
L56186,L,Factory_C_Giza
L56187,L,Factory_C_Giza
M23868,M,Factory_B_Alex
L56189,L,Factory_C_Giza
L56190,L,Factory_A_Cairo
M23871,M,Factory_A_Cairo
L56192,L,Factory_B_Alex
H38427,H,Factory_A_Cairo
M23874,M,Factory_A_Cairo
L56195,L,Factory_A_Cairo
L56196,L,Factory_A_Cairo
M23877,M,Factory_C_Giza
L56198,L,Factory_A_Cairo
L56199,L,Factory_B_Alex
L56200,L,Factory_B_Alex
M23881,M,Factory_A_Cairo
L56202,L,Factory_B_Alex
L56203,L,Factory_A_Cairo
L56204,L,Factory_B_Alex
L56205,L,Factory_B_Alex
M23886,M,Factory_A_Cairo
M23887,M,Factory_A_Cairo
L56208,L,Factory_C_Giza
L56209,L,Factory_A_Cairo
M23890,M,Factory_A_Cairo
H38445,H,Factory_C_Giza
L56212,L,Factory_A_Cairo
L56213,L,Factory_A_Cairo
H38448,H,Factory_C_Giza
